annotation_id,pmid,gold_label,t1_predicted,t1_confidence,t1_correct,t2_error_probability,t2_uncertainty_signal,t2_monitoring_verdict,t2_monitoring_correct,t3_action,t3_revised_label,t3_justification,t3_final_label,t3_final_correct,t3_rational,model
SOEA_0062,41609475,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0063,41830908,INCONCLUSIVE,INCONCLUSIVE,0.4,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0064,41356540,REFUTED,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0065,41828627,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0066,41843415,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0067,41843792,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0068,41821745,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0069,41822829,INCONCLUSIVE,INCONCLUSIVE,0.3,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0070,41815574,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0071,41770355,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0072,41836738,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0073,41827632,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0074,41815688,INCONCLUSIVE,INCONCLUSIVE,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0075,41775643,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0076,41539180,INCONCLUSIVE,INCONCLUSIVE,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0077,41569822,REFUTED,INCONCLUSIVE,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0078,41810644,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0079,41841512,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0080,41790646,INCONCLUSIVE,SUPPORTED,0.9,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0081,41854203,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0082,41792063,INCONCLUSIVE,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0083,41819359,INCONCLUSIVE,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0084,41793659,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0085,34925157,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0086,41684899,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0087,41632142,SUPPORTED,SUPPORTED,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,SUPPORTED,True,True,GPT-4.1
SOEA_0088,41822245,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0089,41817106,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0090,41843765,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0091,41782416,INCONCLUSIVE,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0092,41432509,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0093,41848105,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0094,41017056,INCONCLUSIVE,REFUTED,0.9,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,REFUTED,False,False,GPT-4.1
SOEA_0095,41770732,INCONCLUSIVE,INCONCLUSIVE,0.3,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0096,41770127,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0097,41834878,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0098,41390988,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0099,41811802,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0100,41824839,INCONCLUSIVE,INCONCLUSIVE,0.4,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0101,41847749,INCONCLUSIVE,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0102,39554311,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0103,41816313,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0104,41804125,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0105,41821493,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0106,41799881,INCONCLUSIVE,INCONCLUSIVE,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0107,33212328,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0108,41845557,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0109,41773232,INCONCLUSIVE,INCONCLUSIVE,0.4,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0110,41802331,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0111,41791012,INCONCLUSIVE,INCONCLUSIVE,0.55,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0112,33861375,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0113,41791299,INCONCLUSIVE,INCONCLUSIVE,0.75,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0114,28802594,REFUTED,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0115,41820026,INCONCLUSIVE,SUPPORTED,0.95,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,SUPPORTED,False,False,GPT-4.1
SOEA_0116,41827097,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0117,41790706,SUPPORTED,INCONCLUSIVE,0.6,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0118,41822431,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0119,41839585,INCONCLUSIVE,INCONCLUSIVE,0.4,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0120,41773323,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0121,41784233,INCONCLUSIVE,INCONCLUSIVE,0.6,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0122,41813439,INCONCLUSIVE,INCONCLUSIVE,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0123,41842779,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0124,41500053,REFUTED,INCONCLUSIVE,0.75,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0125,41828133,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0126,41824889,INCONCLUSIVE,INCONCLUSIVE,0.3,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0127,36138363,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0128,41849672,REFUTED,INCONCLUSIVE,0.85,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0129,41854457,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0130,41840261,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0131,41544643,INCONCLUSIVE,INCONCLUSIVE,0.95,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0132,41855184,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0133,41779498,REFUTED,INCONCLUSIVE,0.85,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0134,41854124,REFUTED,INCONCLUSIVE,0.65,0,0.5,API_ERROR,LIKELY_CORRECT,False,COMMIT,,API_ERROR,INCONCLUSIVE,False,False,GPT-4.1
SOEA_0135,41837886,INCONCLUSIVE,INCONCLUSIVE,0.45,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0136,41804569,INCONCLUSIVE,INCONCLUSIVE,0.85,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
SOEA_0137,41540424,INCONCLUSIVE,INCONCLUSIVE,0.65,1,0.5,API_ERROR,LIKELY_CORRECT,True,COMMIT,,API_ERROR,INCONCLUSIVE,True,True,GPT-4.1
